duration_s,total_keys,keys_per_min,pause_P50,pause_P75,pause_P90,pause_P95,pause_P99,pause_mean,pause_std,long_pauses_30s,long_pauses_60s,bs_total,bs_ratio,bs_burst_count,bs_burst_max,bs_then_long_pause,enter_total,enter_ratio,ctrl_total,shift_total,row_changes,row_changes_ratio,burst_count,keys_per_burst,burst_len_mean,burst_len_std,char_count,char_ratio,solution_id,judge
645.44,434,40.34457114526524,0.308,1.185,2.3895999999999997,4.829999999999989,34.95496000000022,1.5951466992665035,6.1595508927983715,5,2,0,0.0,0,0,0,20,0.04608294930875576,0,170,27,0.06235565819861432,6,72.33333333333333,72.33333333333333,79.19736247011149,230,0.5299539170506913,1055276,TLE
1477.624,353,14.333822406782781,0.662,1.60775,3.6382,5.88455,99.95366999999818,4.329783625730994,25.009121671223234,8,4,0,0.0,0,0,0,24,0.0679886685552408,0,45,33,0.09375,9,39.22222222222222,39.22222222222222,38.32254276467856,268,0.7592067988668555,1055299,WA
453.06,181,23.97033505495961,0.599,1.3039999999999998,2.917,7.71375,54.490799999999815,2.752644578313253,12.031845162410862,3,2,0,0.0,0,0,0,8,0.04419889502762431,0,24,12,0.06666666666666667,4,45.25,45.25,25.488968201949643,143,0.7900552486187845,1055342,AC
449.309,432,57.68858402569278,0.384,0.791,1.669,3.157,15.692,1.1458004987531172,4.085993214474044,2,0,0,0.0,0,0,0,21,0.04861111111111111,0,65,32,0.07424593967517401,3,144.0,144.0,171.31452555655247,329,0.7615740740740741,1055510,AC
1302.022,595,27.418891539467076,0.431,1.13475,3.3025,6.890000000000001,31.200100000000067,2.311137809187279,13.389418529457519,7,1,0,0.0,0,0,0,38,0.06386554621848739,24,128,64,0.10774410774410774,8,74.375,74.375,38.97094270094066,385,0.6470588235294118,1055672,TLE
1404.713,569,24.303896952615947,0.2645,0.7144999999999999,2.534100000000002,6.4078999999999855,43.13101000000003,2.6145111111111112,16.6331181225742,9,5,0,0.0,0,0,0,34,0.05975395430579965,1,244,60,0.1056338028169014,10,56.9,56.9,49.24520281205063,280,0.492091388400703,1055707,WA
700.24,503,43.099508739860624,0.304,0.9512499999999999,2.7667000000000006,6.6825499999999955,21.903370000000127,1.483661087866109,4.776287425097754,3,1,0,0.0,0,0,0,16,0.03180914512922465,0,178,41,0.08167330677290836,4,125.75,125.75,74.29459939995638,289,0.5745526838966203,1055878,TLE
736.651,365,29.72913903598855,0.3275,0.8372499999999999,3.003700000000001,7.390349999999988,50.646979999999985,2.2051331360946747,9.435206894030589,5,3,0,0.0,0,0,0,14,0.038356164383561646,29,98,37,0.10164835164835165,6,60.833333333333336,60.833333333333336,104.31109986744246,204,0.5589041095890411,1055989,TLE
420.529,319,45.51410247569133,0.416,1.122,3.6326000000000014,6.794599999999999,16.324840000000012,1.4336801346801347,2.9235838118811617,0,0,0,0.0,0,0,0,18,0.05642633228840126,3,37,27,0.08490566037735849,1,319.0,319.0,0.0,250,0.7836990595611285,1056033,AC
501.25,443,53.02743142144638,0.3485,0.824,2.5192000000000005,3.9683499999999996,19.647539999999996,1.2431237864077669,3.6174179765685355,1,0,0,0.0,0,0,0,17,0.03837471783295711,2,106,29,0.06561085972850679,2,221.5,221.5,180.5,304,0.6862302483069977,1056100,AC
256.159,195,45.674756694084536,0.352,0.81375,2.217,4.04125,25.338300000000032,1.3901290322580644,4.446267552075673,2,0,0,0.0,0,0,0,13,0.06666666666666667,0,28,16,0.08247422680412371,3,65.0,65.0,20.607442021431645,146,0.7487179487179487,1056165,TLE
106.64,53,29.819954988747188,0.033,0.035,0.32200000000000006,0.5132,52.62868999999988,2.1491800000000003,11.780466122679528,1,1,0,0.0,0,0,0,0,0.0,50,0,1,0.019230769230769232,2,26.5,26.5,22.5,3,0.05660377358490566,1056315,WA
382.623,658,103.18250601767275,0.225,0.541,1.2326000000000001,1.8662000000000047,7.546100000000033,0.642583198707593,2.093449541541674,1,0,0,0.0,0,0,0,25,0.037993920972644375,0,299,32,0.0487062404870624,2,329.0,329.0,67.0,322,0.48936170212765956,1056334,WA
411.217,398,58.071529143979944,0.344,0.98775,2.0760000000000014,4.872899999999997,11.261880000000053,1.1185725806451614,3.2761735363730318,1,0,0,0.0,0,0,0,20,0.05025125628140704,21,100,36,0.0906801007556675,2,199.0,199.0,148.0,238,0.5979899497487438,1056384,TLE
788.038,549,41.80001472010233,0.477,1.0354999999999999,1.9462000000000002,4.431699999999991,18.280919999999966,1.5225927342256214,7.545595996928099,3,1,0,0.0,0,0,0,24,0.04371584699453552,0,113,31,0.05656934306569343,4,137.25,137.25,147.52690432595676,387,0.7049180327868853,1056658,WA
1147.734,737,38.52809100366462,0.323,0.817,1.9468,4.518399999999984,30.60743999999975,1.6952525547445256,8.147057026237809,7,4,0,0.0,0,0,0,36,0.048846675712347354,8,242,69,0.09375,8,92.125,92.125,126.19472800002383,416,0.5644504748982361,1056708,TLE
911.007,415,27.332391518396676,0.5125,1.21325,3.8436999999999992,8.061849999999994,30.046499999999998,2.328989847715736,10.01067876342386,5,2,0,0.0,0,0,0,28,0.06746987951807229,0,60,46,0.1111111111111111,6,69.16666666666667,69.16666666666667,54.04139359992692,308,0.7421686746987952,1056752,TLE
645.781,424,39.394159939669954,0.402,1.1087500000000001,2.3573000000000004,4.270399999999991,22.258000000000045,1.6882179487179487,9.281012009981533,3,1,0,0.0,0,0,0,20,0.04716981132075472,0,58,34,0.08037825059101655,4,106.0,106.0,131.4762335937564,282,0.6650943396226415,1056782,AC
620.612,276,26.683338382113142,0.448,1.17,3.294,10.09,41.57879999999993,2.3953065134099614,7.629150813552881,7,1,0,0.0,0,0,0,18,0.06521739130434782,0,30,29,0.10545454545454545,8,34.5,34.5,38.095275297600885,215,0.7789855072463768,1056813,TLE
1255.626,1297,61.97705367681141,0.2835,0.7845,1.7063000000000004,3.6298999999999824,15.463419999999937,1.0418954248366012,3.8422945030134743,4,1,4,0.0030840400925212026,0,0,3,35,0.026985350809560524,16,514,58,0.044753086419753084,5,259.4,259.4,136.8920742775125,698,0.5381649961449498,1056877,AC
1025.511,516,30.189827315357906,0.624,1.586,4.046800000000001,7.447199999999987,35.79948000000012,2.1728825995807126,6.298922937685171,6,1,0,0.0,0,0,0,27,0.05232558139534884,5,76,60,0.11650485436893204,7,73.71428571428571,73.71428571428571,112.06211834222543,388,0.751937984496124,1057014,TLE
320.96,315,58.88584247258226,0.1955,0.60125,1.3846,2.6108000000000002,23.201420000000244,1.137296551724138,4.60655029746681,3,0,0,0.0,0,0,0,9,0.02857142857142857,7,44,17,0.054140127388535034,4,78.75,78.75,65.73193668225515,239,0.7587301587301587,1057185,AC
456.664,428,56.23390501550374,0.308,0.942,1.691,2.775,21.723,1.1558054862842893,3.87711960429451,2,0,0,0.0,0,0,0,18,0.04205607476635514,2,46,27,0.06323185011709602,3,142.66666666666666,142.66666666666666,110.06159891422419,315,0.735981308411215,1057205,WA
1512.17,724,28.726928850592195,0.2655,0.89275,2.501099999999998,5.987899999999958,42.72265999999995,2.2335,11.690672627552452,11,2,5,0.006906077348066298,1,3,3,44,0.06077348066298342,19,262,79,0.10926694329183956,12,60.333333333333336,60.333333333333336,86.70383818237549,383,0.5290055248618785,1057305,AC
853.701,245,17.219143470606216,0.464,1.182,2.3994,4.931199999999997,40.07672000000005,3.677227467811159,30.081998754544717,4,1,0,0.0,0,0,0,9,0.036734693877551024,4,32,21,0.0860655737704918,5,49.0,49.0,44.94441010848846,130,0.5306122448979592,1057362,TLE
1379.253,476,20.70686088774141,0.415,0.959,2.351400000000001,4.160599999999999,47.14523999999957,3.17108466819222,23.678883248368294,5,4,0,0.0,0,0,0,19,0.03991596638655462,37,75,43,0.09052631578947369,6,79.33333333333333,79.33333333333333,106.06549339388796,312,0.6554621848739496,1057379,AC
126.548,255,120.90274046211714,0.3235,0.73425,1.2015,1.63975,3.1930000000000005,0.5565423728813559,0.7796172207669628,0,0,0,0.0,0,0,0,10,0.0392156862745098,3,72,14,0.05511811023622047,1,255.0,255.0,0.0,164,0.6431372549019608,1057412,WA
126.548,255,120.90274046211714,0.3235,0.73425,1.2015,1.63975,3.1930000000000005,0.5565423728813559,0.7796172207669628,0,0,0,0.0,0,0,0,10,0.0392156862745098,3,72,14,0.05511811023622047,1,255.0,255.0,0.0,164,0.6431372549019608,1057429,WA
224.551,323,86.30556087481241,0.2965,0.63075,1.1667000000000003,1.6233999999999993,8.10625000000004,0.7594238410596027,3.2006994764019243,1,0,0,0.0,0,0,0,10,0.030959752321981424,20,99,16,0.049689440993788817,2,161.5,161.5,93.5,187,0.5789473684210527,1057468,AC
698.537,50,4.294690188207639,3.492,7.763,25.179,39.83909999999997,208.68221999999975,14.865829787234041,49.37452967869471,4,1,0,0.0,0,0,0,24,0.48,14,0,41,0.8367346938775511,5,10.0,10.0,14.15627069534911,12,0.24,1057587,AC
1204.285,274,13.651253648430394,0.4275,1.182,2.6111999999999993,12.43234999999999,90.5020500000006,4.648534615384615,30.313181691918505,8,4,0,0.0,0,0,0,9,0.032846715328467155,28,32,27,0.0989010989010989,9,30.444444444444443,30.444444444444443,39.81097311353886,135,0.4927007299270073,1057592,WA
1689.417,276,9.802198036364024,0.2605,0.986,8.936599999999997,31.84879999999998,132.08377999999954,6.786156000000001,33.15109751009254,14,6,0,0.0,0,0,0,16,0.057971014492753624,0,45,26,0.09454545454545454,15,18.4,18.4,21.43144107769393,198,0.717391304347826,1057653,WA
1303.938,313,14.402525273440915,0.31,0.84725,1.6989999999999998,3.8145,123.16885000000093,4.427564189189188,25.996454348335064,8,6,0,0.0,0,0,0,25,0.07987220447284345,2,119,36,0.11538461538461539,9,34.77777777777778,34.77777777777778,49.872677395717226,161,0.5143769968051118,1057965,AC
1155.136,667,34.64527120616101,0.224,0.513,1.6810000000000007,4.2004,38.79867999999996,1.8450600315955763,9.02867944764217,12,5,0,0.0,0,0,0,22,0.03298350824587706,0,320,34,0.05105105105105105,13,51.30769230769231,51.30769230769231,70.76546812739912,310,0.46476761619190404,1058276,NoData
1401.842,889,38.049937154115796,0.665,1.3122500000000001,2.9248,4.759899999999993,21.15828000000006,1.65931338028169,4.931643724272294,5,2,0,0.0,0,0,0,40,0.04499437570303712,14,103,74,0.08333333333333333,6,148.16666666666666,148.16666666666666,89.96743237910532,690,0.7761529808773904,1058338,AC
500.537,252,30.207557083692112,0.528,1.288,2.686,3.73,10.083,2.091074688796681,14.504739495080488,2,1,0,0.0,0,0,0,8,0.031746031746031744,0,41,15,0.05976095617529881,3,84.0,84.0,76.1883630659346,192,0.7619047619047619,1058340,AC
1254.703,669,31.991634673703658,0.224,0.5205,1.7084000000000001,4.577099999999983,44.22667999999975,1.9960472440944879,9.527885444165356,13,6,0,0.0,0,0,0,23,0.0343796711509716,0,320,36,0.05389221556886228,14,47.785714285714285,47.785714285714285,69.36361599923836,311,0.4648729446935725,1058349,WA
1658.508,790,28.57990434776317,0.428,1.0419999999999998,2.4744999999999986,5.805999999999999,31.966809999999995,2.3187382271468144,12.578936555023152,10,5,4,0.005063291139240506,1,4,0,32,0.04050632911392405,28,263,47,0.059569074778200254,11,71.81818181818181,71.81818181818181,111.47589888876362,405,0.5126582278481012,1058396,TLE
833.411,275,19.79815481197153,0.786,2.349,6.443199999999999,16.271399999999886,37.02664000000004,3.158656603773585,7.567147176546323,4,1,0,0.0,0,0,0,17,0.06181818181818182,3,38,25,0.09124087591240876,5,55.0,55.0,40.66939881532551,208,0.7563636363636363,1058413,AC
1075.679,436,24.319522831625417,0.441,0.925,1.969,6.284,64.66939999999998,2.637948905109489,11.16401694159985,10,7,0,0.0,0,0,0,20,0.045871559633027525,0,66,33,0.07586206896551724,11,39.63636363636363,39.63636363636363,22.12884882711306,332,0.7614678899082569,1058520,AC
243.36,258,63.6094674556213,0.3595,0.9077500000000001,1.756800000000001,3.264449999999999,8.77915999999998,1.0158073770491802,2.980799613500917,1,0,0,0.0,0,0,0,17,0.06589147286821706,0,55,31,0.12062256809338522,2,129.0,129.0,128.0,148,0.5736434108527132,1058530,TLE
1636.358,44,1.6133388903895114,0.746,35.917,124.29019999999997,198.2543999999996,415.3152000000001,44.2257027027027,97.00275527233816,10,8,0,0.0,0,0,0,0,0.0,12,10,14,0.32558139534883723,11,4.0,4.0,3.908033683673578,14,0.3181818181818182,1058642,AC
1382.894,1027,44.55872973633554,0.1915,0.50275,1.6909000000000007,3.1402499999999987,33.39541999999999,1.4406252566735114,7.581461382630863,12,3,1,0.0009737098344693282,0,0,0,22,0.021421616358325218,1,486,39,0.038011695906432746,13,79.0,79.0,116.65662960487599,452,0.44011684518013633,1058722,AC
195.808,93,28.497303480960944,0.192,0.4,1.5038000000000038,2.5581999999999985,35.634639999999585,2.319870588235294,14.877149911100924,1,1,0,0.0,0,0,0,2,0.021505376344086023,5,43,10,0.10869565217391304,2,46.5,46.5,44.5,21,0.22580645161290322,1058775,WA
812.772,325,23.991968227251924,0.4715,1.192,2.7237999999999998,6.171199999999996,49.2193199999998,2.6961019736842107,12.933765769987133,5,3,0,0.0,0,0,0,24,0.07384615384615385,2,52,39,0.12037037037037036,6,54.166666666666664,54.166666666666664,53.97350172898632,236,0.7261538461538461,1059046,WA
812.772,325,23.991968227251924,0.4715,1.192,2.7237999999999998,6.171199999999996,49.2193199999998,2.6961019736842107,12.933765769987133,5,3,0,0.0,0,0,0,24,0.07384615384615385,2,52,39,0.12037037037037036,6,54.166666666666664,54.166666666666664,53.97350172898632,236,0.7261538461538461,1059055,WA
475.303,148,18.682819170087292,0.273,0.8172499999999999,3.8470000000000004,7.26125,76.7201500000001,3.5281323529411766,16.645050893057753,4,3,0,0.0,0,0,0,6,0.04054054054054054,16,74,16,0.10884353741496598,5,29.6,29.6,50.748793089097205,52,0.35135135135135137,1059141,TLE
780.3,171,13.14878892733564,0.967,2.5105,9.311,15.178099999999986,43.612840000000105,4.677095808383233,18.91026142981937,3,2,0,0.0,0,0,0,10,0.05847953216374269,2,18,15,0.08823529411764706,4,42.75,42.75,53.9507877606991,129,0.7543859649122807,1059271,WA
926.621,158,10.230720003108067,0.273,0.80125,3.959,8.889750000000001,124.18835000000085,6.377698630136987,39.784062143294335,5,4,3,0.0189873417721519,0,0,0,6,0.0379746835443038,16,74,17,0.10828025477707007,6,26.333333333333332,26.333333333333332,46.89941956523082,59,0.37341772151898733,1059405,TLE
578.662,149,15.449433347964787,0.793,2.038,5.6856,16.866999999999955,67.90280000000004,3.997724137931035,12.733206140927289,4,2,0,0.0,0,0,0,9,0.06040268456375839,6,16,12,0.08108108108108109,5,29.8,29.8,34.787354024127794,115,0.7718120805369127,1059486,AC
219.719,157,42.87294225806599,0.3185,0.86175,2.1375,4.05,12.96165000000011,1.5250000000000001,7.940943206804757,1,1,0,0.0,0,0,0,8,0.050955414012738856,0,26,9,0.057692307692307696,2,78.5,78.5,70.5,117,0.7452229299363057,1059590,AC
766.295,255,19.966201006139936,0.448,0.96,1.988,4.76,66.0842,3.2033402489626557,20.542988439295065,5,4,0,0.0,0,0,0,13,0.050980392156862744,0,35,22,0.08661417322834646,6,42.5,42.5,55.12032293083922,195,0.7647058823529411,1059652,AC
96.109,32,19.977317420845083,0.316,2.126,8.302199999999997,20.955999999999968,28.632719999999996,3.342034482758621,7.214636796281516,0,0,0,0.0,0,0,0,0,0.0,0,0,6,0.1935483870967742,1,32.0,32.0,0.0,30,0.9375,1059676,WA
211.348,216,61.32066544277684,0.1695,0.6405000000000001,2.0349,3.034299999999999,18.72574,1.0592058823529413,3.367880517937454,1,0,0,0.0,0,0,0,21,0.09722222222222222,4,21,32,0.14883720930232558,2,108.0,108.0,101.0,151,0.6990740740740741,1059714,AC
1651.352,1056,38.36856103362578,0.35,1.0025,2.376500000000005,4.2276,20.921619999999994,1.6956285425101214,8.78668926096169,8,3,0,0.0,0,0,0,69,0.06534090909090909,14,88,114,0.1080568720379147,9,117.33333333333333,117.33333333333333,154.5071015987435,856,0.8106060606060606,1059716,AC
322.267,411,76.52040078568393,0.304,0.74825,1.4142000000000003,3.0004999999999984,11.443209999999986,0.8705523560209424,2.2068720860817717,0,0,0,0.0,0,0,0,22,0.0535279805352798,0,90,28,0.06829268292682927,1,411.0,411.0,0.0,285,0.6934306569343066,1059749,WA
65.126,33,30.402604182661303,0.403,1.4132500000000001,7.2471000000000005,8.313199999999995,19.26537000000001,2.1786,4.644135532044688,0,0,0,0.0,0,0,0,1,0.030303030303030304,0,6,3,0.09375,1,33.0,33.0,0.0,23,0.696969696969697,1059757,WA
225.421,75,19.962647668140946,0.169,0.901,3.526,14.1585,46.78489999999972,3.1973802816901404,13.895294049229065,1,1,0,0.0,0,0,0,4,0.05333333333333334,50,0,13,0.17567567567567569,2,37.5,37.5,8.5,13,0.17333333333333334,1059971,WA
1798.258,983,32.79840823730521,0.314,0.97925,2.2812999999999986,6.660099999999972,23.998240000000006,2.03942264573991,11.125543664836641,7,4,0,0.0,0,0,0,59,0.06002034587995931,44,204,106,0.1079429735234216,8,122.875,122.875,170.82698667072484,626,0.6368260427263479,1060009,WA
1038.064,400,23.11996177499653,0.473,1.185,2.9288,7.782099999999956,59.009479999999314,2.752839050131926,10.490221150768802,8,4,1,0.0025,0,0,1,29,0.0725,18,49,60,0.15037593984962405,9,44.44444444444444,44.44444444444444,48.366910431527025,252,0.63,1060087,AC
996.02,65,3.9155840244171807,1.684,12.007,29.298,60.819,224.53159999999988,16.343245901639342,43.15182033189244,6,4,0,0.0,0,0,0,0,0.0,10,0,24,0.375,7,9.285714285714286,9.285714285714286,10.989791181095372,45,0.6923076923076923,1060129,AC
432.941,453,62.77991689398786,0.2355,0.75575,1.6381999999999999,2.7308499999999984,21.40189000000002,1.0518547619047618,4.160223281021527,2,1,0,0.0,0,0,0,12,0.026490066225165563,4,204,15,0.033185840707964605,3,151.0,151.0,149.26709840640257,223,0.4922737306843267,1060214,WA
1503.837,82,3.2716311674736023,0.3,3.8702500000000004,16.198800000000023,42.95799999999999,562.7149299999998,22.147514705882347,100.55021729252161,6,3,0,0.0,0,0,0,0,0.0,51,4,12,0.14814814814814814,7,11.714285714285714,11.714285714285714,8.827138117585946,20,0.24390243902439024,1060345,AC
129.835,157,72.55362575576693,0.326,0.906,2.549400000000002,3.5340000000000007,6.761759999999997,0.858124183006536,1.2776623533444758,0,0,0,0.0,0,0,0,8,0.050955414012738856,2,21,10,0.0641025641025641,1,157.0,157.0,0.0,120,0.7643312101910829,1060404,AC
384.94,425,66.24408998805008,0.341,0.8242499999999999,1.6929999999999998,3.018749999999985,12.342279999999953,0.9687326732673266,2.5412010195192596,1,0,0,0.0,0,0,0,21,0.04941176470588235,0,62,29,0.06839622641509434,2,212.5,212.5,211.5,321,0.7552941176470588,1060476,AC
514.217,398,46.43953817162793,0.2555,0.6234999999999999,1.5695000000000001,4.89425,24.102500000000184,1.4254344262295084,6.212533545978462,3,1,0,0.0,0,0,0,12,0.03015075376884422,9,186,25,0.06297229219143577,4,99.5,99.5,70.2904687706662,176,0.44221105527638194,1060557,WA
897.335,725,48.4768787576546,0.323,0.9285000000000001,2.16,4.080500000000001,19.328799999999532,1.358430700447094,5.268743987984269,5,2,0,0.0,0,0,0,38,0.05241379310344828,37,106,64,0.08839779005524862,6,120.83333333333333,120.83333333333333,130.42292317261138,515,0.7103448275862069,1060576,AC
187.129,88,28.215829721742757,0.032,0.046,0.3180000000000001,0.51295,61.72270999999979,2.3136219512195124,15.646404763255225,2,1,0,0.0,0,0,0,3,0.03409090909090909,82,1,4,0.04597701149425287,3,29.333333333333332,29.333333333333332,37.95025984393549,1,0.011363636363636364,1060703,AC
1380.34,376,16.3437993537824,0.3405,0.84825,1.7936000000000032,4.010299999999999,68.39160999999999,3.823259668508287,26.285362481596593,8,6,0,0.0,0,0,0,18,0.047872340425531915,0,99,35,0.09333333333333334,9,41.77777777777778,41.77777777777778,46.434608208815256,248,0.6595744680851063,1060727,NoData
1436.909,630,26.30646756335996,0.416,1.1685,2.877600000000001,5.935849999999996,52.64663999999998,2.4564472789115643,10.797771082619906,11,5,0,0.0,0,0,0,29,0.046031746031746035,26,127,67,0.10651828298887123,12,52.5,52.5,69.864750291784,416,0.6603174603174603,1060826,WA
282.325,81,17.214203488886923,0.5045,1.5875,3.1660000000000004,7.3687499999999995,62.152,3.7376315789473686,18.95267730694289,1,1,0,0.0,0,0,0,5,0.06172839506172839,11,6,14,0.175,2,40.5,40.5,34.5,52,0.6419753086419753,1060964,WA
547.183,91,9.978380176284716,0.182,0.5615,31.129200000000008,38.4014,48.452880000000015,6.29951724137931,14.04291525703867,11,1,0,0.0,0,0,0,0,0.0,51,20,30,0.3333333333333333,12,7.583333333333333,7.583333333333333,8.13898369303905,19,0.2087912087912088,1061039,WA
612.215,94,9.212449874635544,0.1885,0.57475,32.14500000000002,39.3739,64.91132,6.812111111111111,15.117381209458825,12,2,0,0.0,0,0,0,0,0.0,53,20,32,0.34408602150537637,13,7.230769230769231,7.230769230769231,7.91448376424122,20,0.2127659574468085,1061058,WA
1015.758,788,46.54651993880432,0.399,1.032,2.1444,3.5198999999999963,15.604959999999927,1.3755033467202142,5.781788070208969,4,1,0,0.0,0,0,0,32,0.04060913705583756,0,170,52,0.06607369758576874,5,157.6,157.6,90.07685607302244,518,0.6573604060913706,1061183,WA
1733.294,537,18.58888336312247,0.4355,1.0305,2.5025,9.0535,76.13359999999965,3.4440434782608693,20.917550320748234,9,6,0,0.0,0,0,0,35,0.06517690875232775,1,71,66,0.12313432835820895,10,53.7,53.7,88.81784730559507,409,0.7616387337057728,1061208,WA
824.634,386,28.085186882908054,0.28,0.748,2.2137999999999995,4.7489999999999615,30.87766000000031,2.318481894150418,14.317280533551514,4,3,0,0.0,0,0,0,14,0.03626943005181347,1,134,23,0.05974025974025974,5,77.2,77.2,84.15319364112095,229,0.5932642487046632,1061318,WA
175.724,47,16.047893287200385,0.86,1.7970000000000002,4.0059,14.852099999999954,64.21781999999975,4.183880952380953,14.483234710392008,1,1,0,0.0,0,0,0,1,0.02127659574468085,5,5,8,0.17391304347826086,2,23.5,23.5,15.5,32,0.6808510638297872,1061384,WA
215.11,309,86.18846171726092,0.349,0.8385,1.72,2.649,7.688200000000009,0.7631443298969072,1.2906904621958144,0,0,0,0.0,0,0,0,12,0.038834951456310676,0,109,17,0.05519480519480519,1,309.0,309.0,0.0,179,0.5792880258899676,1061394,WA
291.195,375,77.26781023025808,0.31,0.7084999999999999,1.6390000000000018,2.637000000000001,9.096659999999995,0.8424338028169015,2.337114558532046,0,0,0,0.0,0,0,0,13,0.034666666666666665,0,154,20,0.053475935828877004,1,375.0,375.0,0.0,199,0.5306666666666666,1061418,AC
1050.778,32,1.82721754737918,0.5825,33.841499999999996,105.82240000000003,144.90464999999992,283.5957300000001,35.0259,70.81274174155853,8,7,0,0.0,0,0,0,1,0.03125,13,1,16,0.5161290322580645,9,3.5555555555555554,3.5555555555555554,1.3425606637327303,15,0.46875,1061466,WA
208.74,76,21.84535786145444,0.603,1.471,6.7948,13.708749999999991,36.33261999999995,3.084161764705882,7.9940160719832365,1,0,0,0.0,0,0,0,4,0.05263157894736842,6,11,7,0.09333333333333334,2,38.0,38.0,1.0,46,0.6052631578947368,1061614,CE
918.933,297,19.392055786439276,0.291,1.016,2.467,4.251,95.33819999999956,3.2859181494661924,20.51699409136002,4,4,0,0.0,0,0,0,12,0.04040404040404041,3,83,19,0.06418918918918919,5,59.4,59.4,79.56531907810086,192,0.6464646464646465,1061625,WA
92.566,34,22.038329408206035,0.2875,3.0595,9.747500000000008,13.144099999999998,22.540530000000015,2.9069374999999997,5.540518409507701,0,0,0,0.0,0,0,0,0,0.0,0,11,4,0.12121212121212122,1,34.0,34.0,0.0,23,0.6764705882352942,1061777,WA
1216.828,900,44.377677042277135,0.367,0.936,2.020400000000001,3.6633999999999953,18.209999999999958,1.4511519434628979,8.223583842369727,5,1,0,0.0,0,0,0,36,0.04,0,106,70,0.0778642936596218,6,150.0,150.0,298.3214150319529,607,0.6744444444444444,1061991,WA
444.425,39,5.265230353827979,0.14400000000000002,0.96075,22.9976,114.35239999999993,147.79986000000002,13.111470588235292,37.496345519369726,3,3,0,0.0,0,0,0,0,0.0,34,0,7,0.18421052631578946,4,9.75,9.75,9.202581159652981,5,0.1282051282051282,1062089,AC
1023.824,267,15.647220616043382,0.567,1.9164999999999999,3.9459,9.010449999999997,26.499509999999997,4.043212598425196,32.900012945724164,2,1,0,0.0,0,0,0,8,0.0299625468164794,1,84,14,0.05263157894736842,3,89.0,89.0,56.04165117719736,162,0.6067415730337079,1062096,AC
1462.49,440,18.051405479695585,0.214,0.664,1.4573999999999996,2.3909999999999996,62.496679999999806,3.5088305489260145,31.065175801720667,6,5,10,0.022727272727272728,2,5,2,48,0.10909090909090909,2,153,55,0.1252847380410023,7,62.857142857142854,62.857142857142854,88.01043537384574,215,0.48863636363636365,1062154,WA
1465.972,715,29.26386042843929,0.364,0.984,2.1730000000000014,4.368799999999999,34.649200000000185,2.2696707503828484,14.705023527164917,7,5,0,0.0,0,0,0,23,0.032167832167832165,18,127,51,0.07142857142857142,8,89.375,89.375,152.44584079272218,519,0.7258741258741259,1062357,WA
323.987,280,51.85393241086833,0.5,1.085,1.8237000000000008,3.15555,12.23174000000006,1.2449696969696968,4.038191700650545,2,0,0,0.0,0,0,0,13,0.04642857142857143,0,29,22,0.07885304659498207,3,93.33333333333333,93.33333333333333,53.48104544810453,223,0.7964285714285714,1062377,WA
574.697,328,34.24413212527645,0.503,1.26125,3.544,5.053950000000002,18.8105400000001,1.8629838709677418,7.232980997669155,3,1,0,0.0,0,0,0,8,0.024390243902439025,0,102,10,0.03058103975535168,4,82.0,82.0,71.50524456289902,202,0.6158536585365854,1062378,AC
1315.394,359,16.3753217667102,0.396,1.00625,3.107900000000003,8.460300000000027,78.50698000000007,3.887852941176471,21.394635149044415,10,7,0,0.0,0,0,0,17,0.04735376044568245,0,46,36,0.1005586592178771,11,32.63636363636363,32.63636363636363,36.86652269834747,283,0.7883008356545961,1062489,AC
1390.985,511,22.041934312735222,0.578,1.508,4.104200000000001,7.458399999999998,58.74415999999998,2.8840371134020626,10.530784764261394,12,3,0,0.0,0,0,0,33,0.06457925636007827,3,58,64,0.12549019607843137,13,39.30769230769231,39.30769230769231,64.34090051662271,396,0.7749510763209393,1062584,AC
890.439,42,2.830064720884867,0.544,10.098,47.68180000000002,103.92859999999996,369.6728399999999,27.04809090909091,85.77918523262828,6,3,2,0.047619047619047616,0,0,1,0,0.0,15,0,1,0.024390243902439025,7,6.0,6.0,3.625307868699863,13,0.30952380952380953,1062603,NoData
542.507,278,30.74614705432373,0.357,0.8055000000000001,1.8092000000000001,4.660799999999996,48.339659999999995,2.0792775665399237,9.759118755160706,5,1,0,0.0,0,0,0,14,0.050359712230215826,0,46,19,0.06859205776173286,6,46.333333333333336,46.333333333333336,33.93457758033176,175,0.6294964028776978,1062686,AC
1113.497,508,27.373221481512747,0.535,1.3365,3.6926,8.4371,26.755299999999963,2.363974736842105,9.667309651952305,4,3,0,0.0,0,0,0,28,0.05511811023622047,12,60,52,0.10256410256410256,5,101.6,101.6,66.23473409020376,397,0.781496062992126,1062748,WA
831.344,469,33.84880386458554,0.54,1.34925,3.302200000000002,5.754799999999996,29.414169999999952,1.899554298642534,7.168497489439571,5,1,0,0.0,0,0,0,24,0.0511727078891258,0,67,40,0.08547008547008547,6,78.16666666666667,78.16666666666667,91.05203030258151,352,0.7505330490405118,1062801,AC
353.705,364,61.74637056303982,0.219,0.662,1.690600000000002,2.9864000000000015,21.11200000000001,1.0409101449275362,4.177904531351271,2,0,0,0.0,0,0,0,13,0.03571428571428571,0,118,21,0.05785123966942149,3,121.33333333333333,121.33333333333333,56.805711762893075,228,0.6263736263736264,1062941,NoData
