solution_id,problem_id,judge,has_code,duration_s,total_keys
1023662,1464,TLE,True,1342.6,1353
1023671,1510,WA,True,1570.2,1010
1023676,2171,WA,True,664.2,244
1023681,1506,WA,True,577.2,472
1023683,2170,WA,True,301.6,371
1023700,2170,AC,True,463.5,447
1023733,1510,AC,True,812.8,128
1023737,1746,AC,True,259.1,225
1023744,1746,AC,True,166.8,174
1023748,1746,WA,True,135.1,160
1023750,1073,PE,True,905.7,61
1023751,1746,AC,True,156.8,168
1023753,1073,AC,True,952.9,65
1023760,2171,TLE,True,871.4,744
1023791,2170,WA,True,243.2,301
1023801,2170,WA,True,303.2,398
1023805,2170,AC,True,63.0,54
1023809,2170,WA,True,303.2,398
1023817,2170,AC,True,447.3,484
1023823,2170,WA,True,232.2,257
1023835,2170,AC,True,424.9,423
1023845,2170,WA,True,340.6,390
1023847,1512,AC,True,1115.9,481
1023867,2170,WA,True,638.2,296
1023874,2170,WA,True,255.7,263
1023888,2170,WA,True,297.3,288
1023900,2171,WA,True,325.9,57
1023908,2170,WA,True,461.5,411
1023909,2170,AC,True,743.6,297
1023910,2170,WA,True,563.2,326
1023914,2170,AC,True,337.1,299
1023924,2170,WA,True,745.5,498
1023927,2170,AC,True,391.9,346
1023930,2170,AC,True,606.9,358
1023964,2170,WA,True,851.6,507
1023970,2170,WA,True,216.5,302
1023971,2170,NoData,True,252.1,290
1023980,2170,NoData,True,271.8,295
1023981,2170,AC,True,749.3,557
1024001,2170,WA,True,640.8,401
1024003,2171,AC,True,553.7,152
1024014,2170,WA,True,332.7,298
1024016,2170,WA,True,734.4,543
1024017,2170,AC,True,749.3,557
1024019,2170,AC,True,458.9,239
1024039,2170,WA,True,356.7,302
1024052,2170,WA,True,419.0,388
1024055,2170,WA,True,452.2,312
1024061,2170,AC,True,715.3,449
1024070,2170,WA,True,392.0,304
1024075,2170,WA,True,434.4,410
1024088,2170,WA,True,373.8,262
1024090,2170,WA,True,501.3,400
1024092,2170,WA,True,401.5,398
1024112,2170,WA,True,512.9,350
1024115,2170,AC,True,434.4,410
1024123,2170,AC,True,511.7,380
1024125,2170,WA,True,1156.9,505
1024127,2170,AC,True,533.2,354
1024138,2170,WA,True,642.4,357
1024141,2170,WA,True,623.5,506
1024148,2170,NoData,True,565.1,530
1024153,2170,WA,True,1068.4,572
1024156,2170,AC,True,427.1,286
1024165,1512,AC,True,428.3,252
1024166,2171,AC,True,636.7,496
1024168,2170,NoData,True,398.8,327
1024172,2127,AC,True,182.8,287
1024184,2170,AC,True,1268.9,1502
1024186,1377,AC,True,815.4,381
1024189,2170,AC,True,284.2,326
1024191,2170,WA,True,441.3,382
1024192,2170,WA,True,446.8,329
1024193,2170,AC,True,1220.5,593
1024195,2170,AC,True,683.7,512
1024213,2170,AC,True,735.8,454
1024221,2170,AC,True,450.6,378
1024233,2170,AC,True,117.4,97
1024236,2170,WA,True,547.3,440
1024244,2127,AC,True,289.6,240
1024258,2171,AC,True,377.1,350
1024272,2170,NoData,True,500.1,336
1024273,2170,AC,True,335.8,459
1024277,1055,AC,True,133.0,127
1024287,1746,AC,True,378.7,294
1024292,2170,WA,True,527.9,693
1024303,2170,WA,True,719.3,409
1024315,2170,WA,True,510.6,427
1024317,1747,PE,True,1225.0,694
1024319,2170,WA,True,548.9,428
1024337,2170,WA,True,759.2,417
1024341,2170,WA,True,610.3,295
1024345,2170,AC,True,636.6,400
1024346,2170,WA,True,640.9,425
1024348,2170,WA,True,577.4,346
1024355,1747,AC,True,1262.1,707
1024357,2170,WA,True,527.9,693
1024358,2170,WA,True,683.3,376
1024361,2170,WA,True,640.9,425
1024370,2170,MLE,True,562.9,614
1024376,2170,WA,True,844.2,610
1024381,2170,OLE,True,609.7,380
1024389,2170,WA,True,433.3,405
1024398,2170,WA,True,844.2,610
1024401,2170,WA,True,636.6,524
1024416,2170,NoData,True,474.0,356
1024417,2170,WA,True,883.8,612
1024420,2170,WA,True,813.4,484
1024423,2170,WA,True,643.9,285
1024434,2170,WA,True,990.9,401
1024439,2170,WA,True,997.8,372
1024443,2170,WA,True,672.8,416
1024449,2170,WA,True,866.8,621
1024460,2170,WA,True,852.7,493
1024469,2170,WA,True,879.7,459
1024479,2170,AC,True,583.8,514
1024494,2170,AC,True,717.7,528
1024495,2170,WA,True,878.1,500
1024502,2170,WA,True,883.8,612
1024507,2170,WA,True,909.2,623
1024508,2170,WA,True,728.5,330
1024509,2170,WA,True,723.6,420
1024510,2172,AC,True,1152.3,1095
1024511,2170,WA,True,490.1,476
1024516,2170,WA,True,1486.4,431
1024521,2170,WA,True,661.3,706
1024527,2170,WA,True,461.9,436
1024531,2170,WA,True,595.4,435
1024541,2170,WA,True,648.9,418
1024544,2170,WA,True,779.8,601
1024545,2170,WA,True,820.8,413
1024560,2170,AC,True,732.2,708
1024562,2170,WA,True,1084.8,433
1024573,2170,NoData,True,633.9,623
1024574,2170,WA,True,779.7,332
1024577,2170,WA,True,742.5,358
1024578,2170,WA,True,535.5,511
1024583,0,?,True,367.6,244
1024608,2170,WA,True,908.5,351
1024616,2170,AC,True,1456.8,604
1024621,2170,WA,True,1537.3,444
1024622,2170,WA,True,760.0,328
1024624,2170,WA,True,977.0,617
1024634,2170,WA,True,824.7,786
1024661,2170,AC,True,692.0,433
1024665,1582,AC,True,319.0,213
1024666,2170,WA,True,1101.0,357
1024667,2170,NoData,True,1006.5,675
1024669,1746,AC,True,73.3,124
1024671,2170,NoData,True,872.0,695
1024682,2170,WA,True,823.4,329
1024683,2170,AC,True,832.9,459
1024703,2170,AC,True,615.5,342
1024705,2170,AC,True,610.9,534
1024706,2170,WA,True,1167.0,445
1024709,2170,AC,True,1187.1,793
1024736,2170,WA,True,964.6,493
1024756,1506,WA,True,754.0,670
1024757,2170,WA,True,805.8,545
1024758,2170,WA,True,464.8,391
1024764,2170,AC,True,919.1,460
1024772,2170,AC,True,914.9,830
1024773,2170,WA,True,1103.0,627
1024775,1508,AC,True,399.1,355
1024799,2170,AC,True,1086.9,701
1024803,2170,WA,True,1019.8,379
1024804,2170,WA,True,1001.1,495
1024806,2170,WA,True,885.3,350
1024816,2128,WA,True,342.6,207
1024818,2170,AC,True,540.9,325
1024824,2170,WA,True,1103.0,627
1024828,2170,WA,True,944.0,357
1024848,2170,WA,True,638.1,441
1024866,2170,MLE,True,650.6,576
1024872,2170,WA,True,1035.0,753
1024883,2170,AC,True,803.1,460
1024885,2170,WA,True,1093.0,389
1024887,2170,AC,True,987.3,436
1024890,2170,WA,True,1186.4,644
1024913,2170,WA,True,672.3,454
1024916,2170,WA,True,949.2,376
1024921,2170,WA,True,1203.1,646
1024925,2170,WA,True,109.3,116
1024931,2170,WA,True,1070.5,429
1024935,2171,AC,True,794.7,436
1024943,2170,WA,True,590.7,303
1024944,2170,WA,True,468.8,401
1024959,2170,WA,True,1393.5,694
1024960,2170,WA,True,867.6,499
1024962,2170,WA,True,686.4,521
1024974,2170,WA,True,731.9,399
1024977,2170,WA,True,597.2,431
1024982,2128,WA,True,444.8,214
1024983,2170,AC,True,1774.2,1136
1024991,2170,WA,True,590.7,303
1025002,2170,WA,True,795.9,382
1025010,2170,AC,True,400.1,386
1025017,2170,WA,True,672.3,454
1025021,2170,WA,True,451.9,398
1025024,2170,WA,True,1060.9,1286
1025026,2170,WA,True,1023.5,684
1025031,2170,WA,True,450.5,427
1025042,2171,AC,True,408.1,382
1025045,2170,WA,True,1028.9,393
1025050,2170,WA,True,636.7,438
1025052,2170,WA,True,187.5,135
1025056,2170,WA,True,1093.3,760
1025057,2170,AC,True,530.6,438
1025062,2170,AC,True,1541.6,387
1025067,2170,WA,True,667.5,463
1025073,2170,NoData,True,934.3,727
1025091,2170,WA,True,1179.4,391
1025093,2170,AC,True,1272.5,649
1025105,2170,WA,True,683.7,440
1025124,2170,AC,True,1180.4,808
1025139,2170,WA,True,1162.6,769
1025141,2170,NoData,True,822.0,311
1025156,2170,WA,True,1436.2,476
1025158,2170,WA,True,898.3,423
1025160,2170,WA,True,724.2,340
1025162,2170,WA,True,82.9,31
1025163,2170,AC,True,1096.6,401
1025164,2170,AC,True,712.5,452
1025168,2170,WA,True,1070.4,722
1025176,2170,WA,True,1539.4,455
1025177,2170,AC,True,714.3,490
1025181,1506,WA,True,1024.8,692
1025185,2171,WA,True,805.6,396
1025187,1556,AC,True,1131.7,552
1025194,2170,WA,True,724.2,340
1025195,2170,WA,True,815.4,643
1025197,1323,WA,True,93.2,33
1025201,1129,WA,True,1026.7,902
1025204,0,?,True,1018.6,761
1025210,2170,AC,True,836.8,647
1025217,2170,AC,True,1320.4,563
1025218,2170,WA,True,1070.4,722
1025226,2170,WA,True,1359.1,827
1025232,2170,AC,True,1485.5,496
1025246,1556,AC,True,1171.0,553
1025247,2170,WA,True,1059.6,505
1025251,2170,AC,True,1293.6,422
1025254,2170,WA,True,664.2,404
1025257,1323,WA,True,170.4,35
1025258,0,?,True,1018.6,761
1025260,2170,WA,True,959.3,435
1025265,1506,WA,True,1082.8,725
1025269,2170,AC,True,933.0,386
1025278,2170,WA,True,691.2,406
1025289,2170,WA,True,1059.6,505
1025294,2170,WA,True,809.1,462
1025304,2170,AC,True,1192.2,401
1025306,2170,WA,True,1438.0,863
1025309,2170,WA,True,917.0,476
1025316,2170,WA,True,809.1,462
1025321,2170,WA,True,1645.2,458
1025324,2170,AC,True,831.7,457
1025326,2171,AC,True,812.8,506
1025328,2170,WA,True,1438.0,863
1025339,2170,WA,True,943.4,455
1025345,1129,WA,True,1131.0,915
1025350,2170,AC,True,1070.9,502
1025352,2171,AC,True,590.0,727
1025357,2170,WA,True,943.4,455
1025367,2170,WA,True,964.9,477
1025369,2170,WA,True,393.6,199
1025371,2170,AC,True,1493.6,880
1025379,2170,WA,True,1052.7,436
1025387,1432,WA,True,857.9,290
1025389,2170,AC,True,1323.2,1571
1025390,2171,AC,True,1231.0,420
1025397,2128,AC,True,669.8,266
1025401,2171,WA,True,785.7,665
1025423,2170,NoData,True,293.7,504
1025427,1506,WA,True,1199.1,736
1025428,1746,AC,True,732.2,469
1025431,2170,WA,True,1157.1,491
1025434,1432,AC,True,884.7,301
1025435,2170,WA,True,991.4,479
1025438,2171,AC,True,1223.8,516
1025447,1195,AC,True,69.9,122
1025449,2170,WA,True,1193.4,775
1025454,2170,NoData,True,1026.1,702
1025464,2171,AC,True,1213.1,727
1025470,2170,AC,True,1188.4,493
1025475,2170,AC,True,1102.8,450
1025479,2170,WA,True,1327.2,692
1025481,2110,AC,True,66.5,37
1025487,2170,AC,True,1529.9,318
1025490,2171,AC,True,1169.0,684
1025493,2170,WA,True,1172.8,503
1025494,2170,WA,True,1160.7,359
1025499,2170,AC,True,1653.7,679
1025500,2170,NoData,True,1026.1,702
1025504,2170,AC,True,88.2,38
1025509,2170,AC,True,1122.0,626
1025514,2170,AC,True,1494.1,449
1025524,2170,WA,True,978.1,145
1025527,2170,WA,True,1354.1,704
1025533,2171,AC,True,846.1,251
1025534,2170,WA,True,855.7,481
1025536,2170,WA,True,1015.3,523
1025553,1748,AC,True,670.8,369
1025562,2170,WA,True,1267.9,530
1025574,2170,AC,True,1391.5,710
1025584,1129,TLE,True,1203.5,933
1025594,2170,NoData,True,1017.9,490
1025595,2170,WA,True,1091.7,623
1025607,1506,AC,True,1311.3,796
1025610,2170,WA,True,1267.9,530
1025612,0,?,True,973.3,670
1025615,2170,WA,True,998.8,149
1025620,2128,CE,True,856.2,382
1025624,2170,WA,True,1308.9,628
1025630,2170,WA,True,1079.8,556
1025632,2128,AC,True,856.2,382
1025633,2171,TLE,True,754.9,470
1025636,2132,WA,True,140.0,31
1025639,2170,CE,True,1040.8,489
1025667,2170,AC,True,1292.8,330
1025677,2171,AC,True,1545.2,715
1025705,2170,WA,True,1308.9,628
1025706,2110,AC,True,624.0,585
1025707,2170,WA,True,1077.3,490
1025713,2171,AC,True,757.4,520
1025714,2170,AC,True,1327.6,336
1025717,2110,AC,True,233.3,120
1025738,2170,WA,True,978.0,493
1025743,2170,WA,True,1477.0,546
1025744,1129,TLE,True,1403.6,949
1025757,2170,WA,True,1077.3,490
1025761,2170,WA,True,1477.0,546
1025771,0,CE,True,458.0,274
1025772,2170,WA,True,1162.9,157
1025774,0,CE,True,458.0,274
1025777,1451,AC,True,1336.2,410
1025783,2170,WA,True,1240.8,649
1025788,2170,WA,True,1222.0,524
1025804,1129,TLE,True,1472.9,959
1025809,1014,WA,True,171.6,87
1025810,2170,AC,True,1179.9,494
1025812,2170,WA,True,1444.9,517
1025813,2170,AC,True,1250.4,526
1025816,2170,TLE,True,1383.5,446
1025818,2170,WA,True,1281.0,658
1025822,2170,WA,True,138.1,68
1025831,0,?,True,1604.1,900
1025833,2170,TLE,True,1383.5,446
1025834,2170,NoData,True,1142.6,584
1025837,1659,WA,True,1288.8,493
1025838,2170,AC,True,1306.6,877
1025848,1014,AC,True,215.4,89
1025854,2170,AC,True,1468.0,337
1025858,2171,NoData,True,421.0,46
1025860,2170,WA,True,1234.9,541
1025882,2170,AC,True,1637.2,845
1025891,2170,WA,True,1490.7,449
1025897,2171,AC,True,1065.3,555
1025900,1659,WA,True,1361.0,496
1025919,2171,TLE,True,1204.2,527
1025923,1660,AC,True,1154.9,830
1025931,2170,WA,True,1775.5,921
1025944,2170,AC,True,1407.1,687
1025960,1100,AC,True,1388.7,491
1025974,2170,WA,True,1363.8,193
1025982,2170,WA,True,1490.7,449
1025997,1018,WA,True,917.6,425
1026006,2128,AC,True,667.1,296
1026016,2171,AC,True,469.0,545
1026018,2170,AC,True,1429.4,674
1026027,1747,AC,True,878.7,668
1026028,2171,AC,True,698.3,608
1026033,2170,WA,True,1426.3,212
1026042,2170,WA,True,1541.7,561
1026054,2171,AC,True,923.6,516
1026067,2170,WA,True,1567.8,562
1026076,2171,AC,True,1183.8,518
1026077,1018,AC,True,1008.0,431
1026078,1279,AC,True,317.2,358
1026086,2170,MLE,True,398.5,358
1026094,1659,WA,True,1564.9,526
1026109,2170,WA,True,1509.2,231
1026111,2170,WA,True,1720.6,525
1026112,1663,WA,True,134.0,232
1026113,2170,NoData,True,1430.2,638
1026115,2171,AC,True,1402.1,550
1026122,2171,WA,True,1285.8,891
1026136,2170,WA,True,1622.8,585
1026138,2171,AC,True,1283.2,596
1026142,2171,WA,True,646.4,369
1026152,2171,WA,True,961.6,450
1026160,2170,CE,True,1561.7,252
1026162,1057,WA,True,1033.9,473
1026168,2171,AC,True,756.7,421
1026178,2170,NoData,True,1486.3,651
1026182,2170,AC,True,1613.7,743
1026183,2170,AC,True,1641.7,460
1026184,2170,AC,True,1493.5,875
1026198,2172,AC,True,1406.0,764
1026199,1663,AC,True,218.2,298
1026207,2170,AC,True,1527.0,654
1026220,2170,AC,True,1626.8,258
1026230,2170,WA,True,425.9,473
1026239,0,?,True,646.4,369
1026245,2171,WA,True,1067.4,453
1026253,2171,AC,True,1162.0,493
1026259,1057,AC,True,1160.2,479
1026264,2171,WA,True,1665.1,1073
1026265,1659,AC,True,1747.7,678
1026267,2170,WA,True,1337.3,370
1026269,2171,AC,True,1140.7,579
1026298,2129,CE,True,617.4,372
1026301,1748,AC,True,259.0,411
1026304,2170,WA,True,217.5,48
1026308,2176,WA,True,836.2,515
1026310,1383,AC,True,260.5,304
1026343,2176,WA,True,836.2,515
1026344,2170,WA,True,1564.1,401
1026356,2171,WA,True,1471.9,358
1026370,2129,WA,True,695.6,375
1026388,2170,WA,True,724.3,482
1026389,2171,WA,True,1209.8,513
1026393,2171,WA,True,1680.8,879
1026405,2170,WA,True,1750.8,635
1026406,2129,WA,True,721.1,376
1026411,2170,AC,True,1234.9,541
1026431,2170,WA,True,773.5,484
1026436,2171,AC,True,770.0,366
1026456,2170,WA,True,577.8,560
1026464,2171,AC,True,1164.6,675
1026473,2170,AC,True,806.5,485
1026500,1510,WA,True,1328.3,765
1026503,2171,WA,True,1595.6,391
1026525,2171,AC,True,1103.6,633
1026535,2170,WA,True,1764.8,416
1026538,2176,WA,True,577.1,567
1026548,2172,AC,True,699.8,467
1026568,2170,WA,True,1764.8,416
1026578,2129,CE,True,855.3,440
1026591,2173,WA,True,932.6,827
1026613,2171,WA,True,1468.1,710
1026618,2171,WA,True,828.7,509
1026625,2171,WA,True,1451.1,551
1026628,2171,AC,True,819.8,530
1026665,2171,WA,True,649.9,32
1026683,2176,WA,True,1212.4,381
1026688,2171,AC,True,929.4,510
1026693,2171,WA,True,1470.3,518
1026706,2171,AC,True,1462.5,470
1026717,2171,AC,True,1521.3,578
1026720,2171,AC,True,867.0,627
1026732,2172,AC,True,876.0,536
1026735,2171,WA,True,1310.8,556
1026736,2170,AC,True,1757.4,426
1026770,2171,AC,True,1571.4,711
1026786,1510,WA,True,1570.8,772
1026787,2171,WA,True,1620.0,556
1026792,2172,AC,True,836.1,458
1026801,2170,WA,True,588.3,330
1026808,2176,AC,True,870.6,546
1026811,2176,WA,True,1309.7,497
1026815,2171,AC,True,1572.2,522
1026824,2129,CE,True,1069.4,481
1026842,1339,AC,True,307.8,272
1026858,2171,WA,True,1544.3,947
1026859,2171,AC,True,521.1,191
1026871,2171,AC,True,788.4,611
1026876,2171,WA,True,1696.8,559
1026891,2171,AC,True,1458.2,568
1026894,1570,AC,True,1267.7,470
1026924,2176,AC,True,752.1,772
1026944,2171,WA,True,1386.9,479
1026946,2171,TLE,True,1596.0,532
1026948,2172,AC,True,1184.0,776
1026980,1030,WA,True,780.1,859
1026986,2171,AC,True,1025.7,513
1026987,2172,AC,True,1367.3,436
1026991,2171,AC,True,860.4,528
1026992,2171,WA,True,1725.9,562
1027008,2110,AC,True,143.7,128
1027016,2171,NoData,True,1497.4,609
1027043,2171,WA,True,1772.2,577
1027060,2176,AC,True,1308.9,736
1027070,2171,CE,True,1789.5,578
1027074,2171,WA,True,781.8,736
1027100,2171,AC,True,1094.6,591
1027107,2171,TLE,True,1789.5,578
1027139,2170,WA,True,1101.5,514
1027144,2171,AC,True,1627.6,888
1027168,2176,AC,True,352.5,86
1027180,2171,AC,True,1387.7,608
1027184,2171,TLE,True,1219.4,598
1027209,2171,WA,True,1386.9,479
1027211,2176,WA,True,1402.0,539
1027216,1746,AC,True,123.3,174
1027235,2172,WA,True,1786.5,671
1027236,2171,AC,True,1734.0,1344
1027273,2171,WA,True,1538.8,810
1027326,2172,AC,True,1569.3,834
1027328,2171,AC,True,1397.0,554
1027329,2171,WA,True,1587.5,812
1027371,2176,AC,True,1360.0,395
1027437,2171,WA,True,1587.5,812
1027439,1218,NoData,True,1260.0,1172
1027459,1660,WA,True,993.2,563
1027479,2172,WA,True,1202.1,842
1027495,1638,AC,True,1570.4,560
1027501,2176,AC,True,1770.7,543
1027507,2176,AC,True,639.0,557
1027516,1437,AC,True,611.6,259
1027537,2176,AC,True,1133.8,756
1027544,1060,AC,True,464.7,277
1027555,1512,AC,True,1347.4,297
1027576,1660,WA,True,993.2,563
1027581,2171,WA,True,1530.5,834
1027589,1218,NoData,True,1409.1,1187
1027593,1516,AC,True,344.0,245
1027595,2176,WA,True,1107.3,715
1027623,1660,WA,True,1156.5,565
1027624,2171,WA,True,965.2,473
1027634,1218,NoData,True,1436.5,1189
1027650,2129,AC,True,1795.5,488
1027674,2176,AC,True,1169.7,741
1027692,1660,AC,True,1221.3,573
1027693,2171,WA,True,427.0,56
1027702,2171,AC,True,1659.1,531
1027715,1218,NoData,True,1488.0,1192
1027725,1322,AC,True,996.5,41
1027739,2172,AC,True,121.4,57
1027806,2171,WA,True,142.3,102
1027815,2172,WA,True,77.3,105
1027823,2176,AC,True,686.2,304
1027843,1665,AC,True,1506.4,1143
1027889,1218,NoData,True,1703.4,1207
1027905,0,?,True,1048.8,803
1027914,2171,AC,True,1482.6,624
1027937,2128,AC,True,983.2,260
1027939,2172,TLE,True,660.8,224
1027945,2171,AC,True,1623.1,409
1027960,2176,NoData,True,955.1,704
1027967,2171,WA,True,1082.5,139
1028007,2176,AC,True,1218.8,688
1028025,2176,NoData,True,1002.3,705
1028035,2176,NoData,True,1415.8,647
1028073,1322,WA,True,61.9,34
1028105,2171,WA,True,1713.6,871
1028120,2171,WA,True,490.1,88
1028144,2172,WA,True,919.2,606
1028171,2172,AC,True,1383.9,756
1028182,1400,WA,True,571.2,250
1028247,2172,AC,True,1060.5,711
1028250,2129,AC,True,288.8,542
1028269,1322,AC,True,1417.6,69
1028332,2176,WA,True,272.4,205
1028353,2110,WA,True,320.0,347
1028367,2172,WA,True,485.1,420
1028369,2176,AC,True,951.8,645
1028428,2110,WA,True,320.0,347
1028437,1322,AC,True,373.8,96
1028451,2058,AC,True,516.1,251
1028452,2170,WA,True,1374.4,539
1028457,2171,CE,True,1418.3,590
1028459,2171,WA,True,1236.2,619
1028486,1400,AC,True,841.1,412
1028495,2172,WA,True,1718.8,884
1028518,2110,WA,True,320.0,347
1028575,2171,WA,True,1676.3,895
1028579,2176,AC,True,974.7,441
1028581,2172,AC,True,378.0,538
1028614,2172,NoData,True,1522.9,929
1028634,2171,WA,True,1738.9,923
1028640,2176,WA,True,668.2,391
1028652,2118,AC,True,540.7,359
1028657,2172,AC,True,1215.4,731
1028674,2171,WA,True,896.8,349
1028685,2176,WA,True,838.0,762
1028693,2176,NoData,True,1600.5,740
1028697,1039,WA,True,742.4,425
1028715,1004,AC,True,534.7,149
1028735,2110,WA,True,1021.8,377
1028737,2176,PE,True,1207.1,501
1028771,2176,AC,True,1240.7,541
1028789,2172,AC,True,1425.8,493
1028796,2176,OLE,True,1732.2,535
1028808,2170,WA,True,298.5,30
1028812,1665,PE,True,919.7,450
1028839,1665,PE,True,960.5,452
1028875,1665,PE,True,986.9,455
1028887,2170,AC,True,118.4,33
1028933,2026,AC,True,235.7,163
1028959,1665,PE,True,1075.4,466
1028961,2176,WA,True,1189.3,498
1028978,2171,WA,True,1164.8,783
1028982,2176,AC,True,1112.7,780
1028991,2110,AC,True,1266.7,398
1028998,1665,PE,True,1075.4,466
1029006,2176,AC,True,1002.4,440
1029058,1665,AC,True,1075.4,466
1029077,2171,NoData,True,1774.5,136
1029098,2171,NoData,True,1774.5,136
1029125,2176,NoData,True,1270.3,601
1029150,2171,WA,True,246.1,70
1029153,2176,PE,True,1334.3,558
1029183,2171,NoData,True,516.8,542
1029189,2171,AC,True,1577.0,457
1029196,2176,AC,True,1361.7,562
1029219,1350,WA,True,70.8,66
1029226,1749,WA,True,60.9,53
1029235,2172,AC,True,1609.6,1118
1029237,1350,AC,True,70.8,66
1029238,2172,WA,True,1443.2,495
1029244,2176,AC,True,1141.0,224
1029254,1466,WA,True,213.1,214
1029262,2176,NoData,True,1270.3,601
1029281,1466,WA,True,236.5,239
1029301,2171,WA,True,479.8,316
1029321,1719,WA,True,1260.0,1097
1029333,2076,AC,True,465.8,383
1029334,2171,WA,True,77.7,46
1029351,2176,AC,True,1108.7,296
1029357,2170,WA,True,382.2,188
1029378,2171,WA,True,118.3,62
1029402,2176,WA,True,1047.9,423
1029414,2172,AC,True,1722.1,497
1029439,1719,WA,True,1356.6,1098
1029455,2176,AC,True,1311.3,226
1029456,2171,WA,True,1578.9,853
1029462,1901,AC,True,520.4,584
1029476,2176,AC,True,1103.4,424
1029483,2172,AC,True,1404.0,808
1029498,1719,WA,True,1389.5,1111
1029502,2171,WA,True,364.2,45
1029524,2176,AC,True,771.5,503
1029529,1666,AC,True,617.7,508
1029532,2171,WA,True,313.8,174
1029557,2176,NoData,True,616.1,34
1029559,1084,WA,True,89.6,115
1029572,1508,AC,True,1405.4,622
1029578,2176,NoData,True,876.9,532
1029617,2171,WA,True,1683.8,901
1029622,2027,AC,True,783.2,136
1029633,1084,WA,True,150.5,157
1029635,2176,AC,True,852.5,592
1029637,1719,AC,True,1507.1,1136
1029645,1508,WA,True,1699.0,331
1029646,2171,TLE,True,958.8,498
1029650,1009,AC,True,440.3,203
1029667,2176,NoData,True,744.2,35
1029674,1517,AC,True,1701.1,931
1029699,2176,WA,True,901.3,599
1029717,2171,WA,True,1776.7,914
1029720,2171,CE,True,652.6,718
1029732,2176,WA,True,923.2,600
1029737,2176,OLE,True,577.2,528
1029754,2171,WA,True,678.9,720
1029755,2176,NoData,True,744.2,35
1029782,2171,WA,True,481.3,608
1029796,1006,AC,True,757.9,260
1029814,2171,WA,True,1776.7,914
1029822,1084,WA,True,310.4,168
1029829,2176,WA,True,141.6,41
1029843,2176,WA,True,728.7,486
1029854,2176,WA,True,1033.4,603
1029867,2171,WA,True,778.3,733
1029872,2176,PE,True,798.5,563
1029877,2171,WA,True,1776.7,914
1029894,2171,AC,True,60.0,59
1029937,2171,WA,True,1748.1,815
1029938,2176,WA,True,1003.6,976
1029959,2110,AC,True,1093.2,342
1029964,2176,AC,True,887.0,589
1029977,2172,WA,True,87.3,55
1029979,2176,AC,True,828.1,494
1029997,2171,WA,True,1190.7,554
1029998,2171,WA,True,1776.7,914
1030003,2176,NoData,True,283.0,82
1030005,2172,WA,True,343.6,135
1030007,2171,AC,True,70.9,40
1030032,2172,WA,True,362.3,137
1030037,2176,WA,True,1001.2,467
1030039,2176,AC,True,1186.8,614
1030042,2172,AC,True,1720.9,847
1030059,2172,WA,True,60.5,59
1030072,2171,WA,True,1776.7,914
1030078,2176,WA,True,865.1,463
1030081,2171,WA,True,778.3,733
1030084,0,?,True,912.9,404
1030085,1746,AC,True,100.8,169
1030122,2176,AC,True,1512.3,491
1030124,2176,WA,True,394.6,100
1030143,2176,WA,True,1083.3,481
1030147,2176,AC,True,1566.2,984
1030175,1012,AC,True,165.7,139
1030195,1064,WA,True,285.9,56
1030214,2170,AC,True,524.7,154
1030227,1720,WA,True,342.2,336
1030253,2171,WA,True,421.9,46
1030264,1588,AC,True,610.9,301
1030273,1748,AC,True,320.4,315
1030279,2176,AC,True,1068.2,513
1030295,2176,WA,True,73.3,132
1030297,2171,WA,True,782.2,136
1030354,2176,WA,True,121.4,91
1030382,2176,WA,True,118.7,56
1030395,2176,AC,True,1319.6,534
1030398,2176,AC,True,332.9,110
1030411,2176,OLE,True,337.6,555
1030453,2172,AC,True,485.1,420
1030455,2170,AC,True,299.6,169
1030474,0,?,True,1451.2,553
1030477,2176,OLE,True,337.6,555
1030491,2176,WA,True,1540.9,906
1030510,1033,WA,True,1451.2,553
1030523,1746,AC,True,91.7,137
1030537,2171,WA,True,983.4,171
1030550,2172,CE,True,823.8,662
1030568,2171,WA,True,1010.4,187
1030579,2176,OLE,True,466.0,568
1030598,2171,AC,True,230.5,92
1030602,2176,TLE,True,744.0,417
1030604,1030,WA,True,210.0,44
1030605,2171,WA,True,653.1,482
1030632,2176,WA,True,88.3,67
1030658,2172,CE,True,1384.8,522
1030667,1720,AC,True,768.6,609
1030670,2176,AC,True,1250.3,579
1030717,2176,WA,True,301.5,57
1030722,2172,WA,True,1298.8,774
1030728,2172,CE,True,1478.8,552
1030730,2176,WA,True,1747.6,966
1030735,2172,WA,True,124.8,96
1030815,2176,NoData,True,901.4,579
1030817,2171,WA,True,536.5,39
1030818,1949,AC,True,79.1,65
1030841,1322,AC,True,561.8,193
1030868,2176,NoData,True,1481.1,511
1030893,2172,WA,True,357.1,301
1030895,2176,AC,True,301.5,57
1030913,2176,WA,True,974.9,558
1030919,2176,TLE,True,394.1,413
1030921,2176,CE,True,1289.9,458
1030928,2172,CE,True,1079.8,374
1030935,2172,CE,True,1635.1,646
1030940,2171,AC,True,129.9,82
1030958,2171,AC,True,652.7,56
1030960,2176,NoData,True,1386.8,670
1030990,2176,WA,True,209.5,229
1030996,2171,WA,True,773.0,265
1031006,2110,CE,True,374.8,291
1031014,2171,CE,True,156.3,120
1031024,2171,CE,True,172.9,124
1031027,2176,CE,True,271.3,261
1031028,2110,CE,True,403.4,295
1031030,2172,AC,True,1410.1,556
